TransactionID,CustomerID,ProductID,Date,Quantity,Discount,Total_Amount,Name,Region,Signup_Date,Category,Price,Calculated_Revenue,Year,Month,Month_Name
10975,CUST-029,PROD-001,2/10/2023 14:00,6,0.2,807.7,Customer_29,Midwest,7/19/2020,Clothing,168.27,807.696,2023,2,February
10976,CUST-028,PROD-018,2/10/2023 15:00,6,0.1,2108.05,Customer_28,East,7/12/2020,Furniture,390.38,2108.052,2023,2,February
10977,CUST-061,PROD-009,2/10/2023 16:00,4,0.05,1266.05,Customer_61,East,2/28/2021,Furniture,333.17,1266.046,2023,2,February
10978,CUST-091,PROD-013,2/10/2023 17:00,2,0.05,488.19,Customer_91,Midwest,9/26/2021,Clothing,256.94,488.186,2023,2,February
10979,CUST-019,PROD-017,2/10/2023 18:00,4,0.1,94.46,Customer_19,South,5/10/2020,Electronics,26.24,94.464,2023,2,February
10980,CUST-042,PROD-001,2/10/2023 19:00,9,0.1,1362.99,Customer_42,North,10/18/2020,Clothing,168.27,1362.987,2023,2,February
10981,CUST-076,PROD-002,2/10/2023 20:00,7,0.05,2624.89,Customer_76,East,6/13/2021,Clothing,394.72,2624.888,2023,2,February
10982,CUST-025,PROD-010,2/10/2023 21:00,1,0.05,55.3,Customer_25,East,6/21/2020,Clothing,58.21,55.2995,2023,2,February
10983,CUST-094,PROD-008,2/10/2023 22:00,4,0.2,602.56,Customer_94,North,10/17/2021,Electronics,188.3,602.56,2023,2,February
10984,CUST-027,PROD-005,2/10/2023 23:00,5,0.2,997.92,Customer_27,South,7/5/2020,Clothing,249.48,997.92,2023,2,February
10985,CUST-025,PROD-015,2/11/2023 0:00,1,0.05,257.97,Customer_25,East,6/21/2020,Furniture,271.55,257.9725,2023,2,February
10986,CUST-017,PROD-008,2/11/2023 1:00,1,0.2,150.64,Customer_17,East,4/26/2020,Electronics,188.3,150.64,2023,2,February
10987,CUST-011,PROD-006,2/11/2023 2:00,6,0.2,550.37,Customer_11,West,3/15/2020,Electronics,114.66,550.368,2023,2,February
10988,CUST-099,PROD-009,2/11/2023 3:00,2,0.1,599.71,Customer_99,East,11/21/2021,Furniture,333.17,599.706,2023,2,February
10989,CUST-081,PROD-013,2/11/2023 4:00,4,0,1027.76,Customer_81,North,7/18/2021,Clothing,256.94,1027.76,2023,2,February
10990,CUST-030,PROD-018,2/11/2023 5:00,3,0.2,936.91,Customer_30,West,7/26/2020,Furniture,390.38,936.912,2023,2,February
10991,CUST-019,PROD-001,2/11/2023 6:00,4,0.2,538.46,Customer_19,South,5/10/2020,Clothing,168.27,538.464,2023,2,February
10992,CUST-050,PROD-003,2/11/2023 6:00,6,0.05,908.35,Customer_50,East,12/13/2020,Office,159.36,908.352,2023,2,February
10993,CUST-078,PROD-014,2/11/2023 8:00,6,0.1,1024.33,Customer_78,North,6/27/2021,Office,189.69,1024.326,2023,2,February
10994,CUST-090,PROD-018,2/11/2023 9:00,3,0,1171.14,Customer_90,Midwest,9/19/2021,Furniture,390.38,1171.14,2023,2,February
10995,CUST-083,PROD-016,2/11/2023 10:00,6,0.1,2310.17,Customer_83,East,8/1/2021,Furniture,427.81,2310.174,2023,2,February
10996,CUST-004,PROD-014,2/11/2023 11:00,-1,0.1,-170.72,Customer_4,South,1/26/2020,Office,189.69,-170.721,2023,2,February
10997,CUST-017,PROD-020,2/11/2023 12:00,1,0,137.38,Customer_17,East,4/26/2020,Electronics,137.38,137.38,2023,2,February
10998,CUST-011,PROD-006,2/11/2023 13:00,1,0.1,103.19,Customer_11,West,3/15/2020,Electronics,114.66,103.194,2023,2,February
10999,CUST-017,PROD-010,2/11/2023 14:00,2,0,116.42,Customer_17,East,4/26/2020,Clothing,58.21,116.42,2023,2,February
11000,CUST-006,PROD-005,2/11/2023 15:00,6,0.2,1197.5,Customer_6,West,2/9/2020,Clothing,249.48,1197.504,2023,2,February
